-1.022699111368876409e-17;1.068460577907632446e-17;5.078891048588404254e-18;1.563084380924730265e-17;-1.321720224253696303e-17;-5.208171899844320067e-18;-3.321924172784312166e-18;-2.273726373866515996e-17;-5.638439585267863498e-18;-6.778714302735656934e-18
-1.110223024625156540e-16;5.551115123125782702e-17;2.775557561562891351e-17;2.775557561562891351e-17;1.249000902703301108e-16;-1.734723475976807094e-17;-4.510281037539698445e-17;9.020562075079396891e-17;2.099015405931936584e-16;1.526556658859590243e-16
-0.000000000000000000e+00;0.000000000000000000e+00;1.110223024625156540e-16;1.665334536937734811e-16;-5.551115123125782702e-17;-0.000000000000000000e+00;6.938893903907228378e-18;0.000000000000000000e+00;-1.526556658859590243e-16;-2.151057110211240797e-16
-0.000000000000000000e+00;0.000000000000000000e+00;2.775557561562891351e-17;0.000000000000000000e+00;-5.551115123125782702e-17;5.551115123125782702e-17;5.551115123125782702e-17;-1.110223024625156540e-16;8.326672684688674053e-17;-6.938893903907228378e-17
-0.000000000000000000e+00;0.000000000000000000e+00;5.551115123125782702e-17;0.000000000000000000e+00;2.081668171172168513e-17;2.775557561562891351e-17;-1.387778780781445676e-17;1.665334536937734811e-16;-0.000000000000000000e+00;-1.387778780781445676e-17
-0.000000000000000000e+00;0.000000000000000000e+00;1.110223024625156540e-16;-1.431146867680865853e-17;1.110223024625156540e-16;-1.387778780781445676e-17;1.387778780781445676e-17;-5.551115123125782702e-17;-1.734723475976807094e-18;-2.428612866367529932e-17
-0.000000000000000000e+00;0.000000000000000000e+00;-1.110223024625156540e-16;5.551115123125782702e-17;8.326672684688674053e-17;1.110223024625156540e-16;8.326672684688674053e-17;0.000000000000000000e+00;-2.081668171172168513e-17;4.510281037539698445e-17
-0.000000000000000000e+00;0.000000000000000000e+00;-0.000000000000000000e+00;0.000000000000000000e+00;-1.110223024625156540e-16;3.469446951953614189e-17;5.551115123125782702e-17;0.000000000000000000e+00;-5.551115123125782702e-17;-9.714451465470119729e-17
-0.000000000000000000e+00;0.000000000000000000e+00;-0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;-2.220446049250313081e-16;-5.551115123125782702e-17;5.551115123125782702e-17;5.551115123125782702e-17;5.551115123125782702e-17
-0.000000000000000000e+00;0.000000000000000000e+00;-0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;-0.000000000000000000e+00;-2.775557561562891351e-17;-1.665334536937734811e-16;-1.387778780781445676e-17;2.862293735361731706e-17
-0.000000000000000000e+00;0.000000000000000000e+00;-0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;-0.000000000000000000e+00;-1.110223024625156540e-16;-2.775557561562891351e-17;-0.000000000000000000e+00;0.000000000000000000e+00
-0.000000000000000000e+00;0.000000000000000000e+00;-0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;5.551115123125782702e-17;0.000000000000000000e+00;0.000000000000000000e+00;2.775557561562891351e-17;1.387778780781445676e-17
-0.000000000000000000e+00;0.000000000000000000e+00;-0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;-2.775557561562891351e-17;0.000000000000000000e+00;0.000000000000000000e+00;5.551115123125782702e-17;1.665334536937734811e-16
-0.000000000000000000e+00;0.000000000000000000e+00;-0.000000000000000000e+00;-2.117582368135750848e-22;-3.388131789017201356e-21;-6.938893903907228378e-18;-1.387778780781445676e-17;-1.387778780781445676e-17;2.220446049250313081e-16;2.775557561562891351e-17
-0.000000000000000000e+00;0.000000000000000000e+00;-1.654361225106055350e-24;1.323488980084844280e-23;0.000000000000000000e+00;1.734723475976807094e-18;0.000000000000000000e+00;-6.938893903907228378e-18;5.551115123125782702e-17;1.665334536937734811e-16
-0.000000000000000000e+00;0.000000000000000000e+00;-0.000000000000000000e+00;0.000000000000000000e+00;-2.646977960169688560e-23;-0.000000000000000000e+00;-4.336808689942017736e-19;8.673617379884035472e-19;1.110223024625156540e-16;-1.110223024625156540e-16
-0.000000000000000000e+00;0.000000000000000000e+00;-3.231174267785264355e-27;-2.584939414228211484e-26;0.000000000000000000e+00;-0.000000000000000000e+00;-5.421010862427522170e-20;0.000000000000000000e+00;1.387778780781445676e-17;-1.665334536937734811e-16
-0.000000000000000000e+00;7.523163845262640051e-37;-5.048709793414475555e-29;0.000000000000000000e+00;-5.169878828456422968e-26;-0.000000000000000000e+00;-6.776263578034402713e-21;-5.421010862427522170e-20;-0.000000000000000000e+00;-2.775557561562891351e-17
-0.000000000000000000e+00;0.000000000000000000e+00;7.888609052210118054e-31;-2.524354896707237777e-29;0.000000000000000000e+00;-1.058791184067875424e-22;1.694065894508600678e-21;6.776263578034402713e-21;-8.673617379884035472e-19;6.938893903907228378e-18
